Combo_ID,RSU1_ID,RSU1_X,RSU1_Y,RSU1_Single_PDR,RSU2_ID,RSU2_X,RSU2_Y,RSU2_Single_PDR,Combined_PDR
Combo_40,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,26841354,1879.9209603789493,1613.339192780666,0.8936170212765958,13.061170212765957
Combo_43,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,14319161,219.0621956209652,933.7101204860955,0.6914893617021276,12.962765957446809
Combo_41,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,21970003,1392.5806327123428,1092.7498201234266,0.7872340425531915,12.961170212765957
Combo_42,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,cluster_347349857_347349858,292.67258916574065,1397.3318315809593,0.6914893617021276,12.828723404255319
Combo_44,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,12452103,2465.67790639808,599.2091947440058,0.3723404255319149,12.797872340425531
Combo_45,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,354910587,463.9579251469113,585.6913986252621,0.3085106382978723,12.792553191489361
Combo_46,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,12247702,570.1719344240846,1877.2897394159809,0.0744680851063829,12.643617021276595
Combo_47,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,89119479,1977.410551787936,1232.4977780682966,0.0638297872340425,12.643617021276595
Combo_51,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,26841336,2130.120112635312,1638.0973390536385,0.0,12.601063829787234
Combo_49,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,16933971,935.1924915671116,1922.187656639144,0.0,12.601063829787234
Combo_50,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,cluster_12247700_12529558,489.9967898771865,1517.3900169646367,0.0,12.601063829787234
Combo_48,1391319738,1108.2293298036093,1394.3961526518688,25.20212765957447,19769114,192.70471265434756,703.2901573758572,0.0,12.601063829787234
Combo_52,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,1154372516,2359.9078877496067,1065.4797123670578,5.5638297872340425,11.664893617021278
Combo_53,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,cluster_1291385696_21971288,2460.9949975714558,1244.2001482555645,4.425531914893617,11.02127659574468
Combo_54,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,21970024,1584.957231852226,1011.3611775385216,3.861702127659575,10.813829787234043
Combo_55,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,17574097,1903.3333228518024,1893.8638708032668,3.446808510638298,10.601063829787234
Combo_56,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,26841358,2169.4467541250638,1324.998076606542,2.872340425531915,10.324468085106384
Combo_57,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,26841333,2582.2896374859847,2018.526972612366,2.8191489361702127,10.292553191489361
Combo_58,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,17574061,1613.6646088467678,1704.3019306017086,2.606382978723404,10.186170212765958
Combo_59,348243041,1355.8599521644646,1566.672000435181,17.76595744680851,19755457,742.8685853922507,1547.9398867161945,1.8617021276595744,9.813829787234042
