snapshot_no,time,vehicle_id,x,y
47,102.0,45,646044.34,5493265.41
47,102.0,46,645663.81,5493641.81
47,102.0,47,645471.11,5493475.58
47,102.0,48,645537.05,5493774.89
47,102.0,5,645760.3,5493569.07
47,102.0,6,646888.5,5492823.87
47,102.0,7,646495.59,5493962.42
47,102.0,8,644957.39,5493749.99
47,102.0,9,645158.67,5493516.71
48,104.0,0,644968.75,5493565.45
48,104.0,1,645748.1,5493589.92
48,104.0,10,645508.32,5493480.39
48,104.0,11,646029.27,5493737.15
48,104.0,12,645354.58,5493985.07
48,104.0,13,645481.27,5494080.55
48,104.0,14,645360.91,5494021.54
48,104.0,15,646381.43,5493703.83
48,104.0,16,645735.26,5493186.31
48,104.0,17,645746.96,5493485.7
48,104.0,18,645731.0,5493469.49
48,104.0,19,645201.07,5493333.21
48,104.0,2,645723.75,5493450.95
48,104.0,20,646613.43,5493442.01
48,104.0,22,646014.74,5493657.44
48,104.0,24,645734.57,5493460.53
48,104.0,25,645870.49,5493652.73
48,104.0,26,646310.61,5493927.99
48,104.0,27,645820.44,5493974.44
48,104.0,28,645475.23,5493486.44
48,104.0,29,646174.18,5493590.52
48,104.0,3,645755.61,5493615.51
48,104.0,30,646424.6,5492874.9
48,104.0,31,644758.34,5493791.55
48,104.0,32,644823.96,5493943.02
48,104.0,33,645176.24,5493512.59
48,104.0,34,646025.96,5493731.93
48,104.0,35,645685.57,5493466.45
48,104.0,36,645928.92,5493650.02
48,104.0,37,645775.78,5493653.65
48,104.0,38,644918.5,5493601.46
48,104.0,39,646658.13,5493529.19
48,104.0,4,645918.09,5493652.87
48,104.0,40,645957.1,5493117.56
48,104.0,41,646027.52,5493795.61
48,104.0,42,645353.71,5494007.07
48,104.0,43,644757.76,5493396.24
48,104.0,44,645758.13,5493557.29
48,104.0,45,646084.75,5493224.39
48,104.0,46,645684.36,5493621.55
48,104.0,47,645507.08,5493472.41
48,104.0,48,645556.01,5493754.84
48,104.0,5,645764.27,5493591.72
48,104.0,6,646891.26,5492858.49
48,104.0,7,646496.74,5493977.03
48,104.0,8,644963.77,5493775.1
48,104.0,9,645130.96,5493523.39
49,106.0,0,645001.8,5493553.24
49,106.0,1,645742.49,5493564.52
49,106.0,10,645472.19,5493483.49
49,106.0,11,646029.86,5493765.48
49,106.0,12,645352.47,5494000.73
49,106.0,13,645511.17,5494087.75
49,106.0,14,645343.31,5494024.15
49,106.0,15,646355.82,5493703.12
49,106.0,16,645735.77,5493200.65
49,106.0,17,645750.91,5493511.42
49,106.0,18,645735.76,5493460.48
49,106.0,19,645164.52,5493350.12
49,106.0,2,645714.95,5493459.46
49,106.0,20,646633.15,5493462.13
49,106.0,22,645987.92,5493655.47
49,106.0,24,645741.78,5493471.36
49,106.0,25,645845.89,5493653.04
49,106.0,26,646313.04,5493941.41
49,106.0,27,645817.76,5493950.46
49,106.0,28,645444.91,5493489.04
49,106.0,29,646168.71,5493616.19
49,106.0,3,645747.7,5493588.32
49,106.0,30,646458.12,5492837.59
49,106.0,31,644773.5,5493788.93
49,106.0,32,644843.31,5493945.29
49,106.0,33,645140.12,5493521.05
49,106.0,34,646025.17,5493704.15
49,106.0,35,645657.44,5493469.41
49,106.0,36,645956.4,5493650.9
49,106.0,37,645762.74,5493636.29
49,106.0,38,644903.8,5493600.05
49,106.0,39,646667.29,5493513.95
49,106.0,4,645889.58,5493652.7
49,106.0,40,645929.01,5493129.45
49,106.0,41,646026.77,5493770.73
49,106.0,42,645366.82,5494023.01
49,106.0,43,644796.11,5493378.96
49,106.0,44,645763.33,5493586.15
49,106.0,45,646125.17,5493183.36
49,106.0,46,645705.34,5493601.71
49,106.0,47,645543.05,5493469.24
49,106.0,48,645574.99,5493734.78
49,106.0,5,645768.03,5493614.4
49,106.0,6,646893.96,5492893.12
49,106.0,7,646497.89,5493991.63
49,106.0,8,644968.93,5493800.46
49,106.0,9,645103.49,5493530.96
50,108.0,0,645034.99,5493541.47
50,108.0,1,645737.93,5493538.97
50,108.0,10,645436.08,5493486.59
50,108.0,11,646030.13,5493784.22
50,108.0,12,645337.35,5493998.99
50,108.0,13,645542.19,5494088.43
50,108.0,14,645329.92,5494048.04
50,108.0,15,646330.24,5493702.31
50,108.0,16,645736.35,5493218.86
50,108.0,17,645754.89,5493537.14
50,108.0,18,645745.81,5493477.21
50,108.0,19,645121.28,5493370.16
50,108.0,2,645692.27,5493462.53
50,108.0,20,646652.83,5493482.22
50,108.0,22,645960.04,5493654.22
50,108.0,24,645748.15,5493493.51
50,108.0,25,645821.27,5493653.17
50,108.0,26,646315.46,5493954.81
50,108.0,27,645815.01,5493926.51
50,108.0,28,645414.58,5493491.64
50,108.0,29,646163.4,5493641.88
50,108.0,3,645741.88,5493561.51
50,108.0,30,646485.12,5492795.87
50,108.0,31,644788.63,5493786.1
50,108.0,32,644862.69,5493947.57
50,108.0,33,645106.94,5493529.99
50,108.0,34,646024.76,5493676.37
50,108.0,35,645621.34,5493473.22
50,108.0,36,645983.86,5493652.0
50,108.0,37,645753.84,5493610.35
50,108.0,38,644895.9,5493581.18
50,108.0,39,646667.21,5493520.29
50,108.0,4,645861.09,5493652.84
50,108.0,40,645900.92,5493141.35
50,108.0,41,646026.25,5493745.84
50,108.0,42,645379.3,5494033.39
50,108.0,43,644812.62,5493410.44
50,108.0,44,645767.75,5493612.71
50,108.0,45,646165.58,5493142.34
50,108.0,46,645724.12,5493580.25
50,108.0,47,645579.03,5493465.38
50,108.0,48,645593.93,5493714.76
50,108.0,5,645772.18,5493636.98
50,108.0,6,646891.44,5492927.8
50,108.0,7,646499.04,5494006.23
50,108.0,8,644972.38,5493826.16
50,108.0,9,645076.15,5493538.98
51,110.0,0,645068.51,5493530.64
51,110.0,1,645733.73,5493513.39
51,110.0,10,645399.96,5493489.69
51,110.0,11,646026.76,5493770.15
51,110.0,12,645310.94,5493991.48
51,110.0,13,645573.21,5494086.89
51,110.0,14,645316.52,5494071.94
51,110.0,15,646304.61,5493701.49
51,110.0,16,645736.94,5493242.42
51,110.0,17,645759.14,5493562.76
51,110.0,18,645749.44,5493501.89
51,110.0,19,645074.72,5493391.82
51,110.0,2,645662.23,5493465.7
51,110.0,20,646671.65,5493500.96
51,110.0,22,645932.13,5493653.32
51,110.0,24,645752.26,5493520.14
51,110.0,25,645796.7,5493653.3
51,110.0,26,646317.88,5493968.16
51,110.0,27,645812.25,5493902.57
51,110.0,28,645384.26,5493494.24
51,110.0,29,646159.1,5493664.71
51,110.0,3,645737.29,5493535.09
51,110.0,30,646503.44,5492749.35
51,110.0,31,644803.75,5493783.22
51,110.0,32,644882.05,5493949.84
51,110.0,33,645076.03,5493539.02
51,110.0,34,646012.84,5493657.29
51,110.0,35,645582.63,5493477.31
51,110.0,36,646011.3,5493653.96
51,110.0,37,645746.4,5493583.08
51,110.0,38,644887.38,5493556.1
51,110.0,39,646657.15,5493537.03
51,110.0,4,645832.58,5493653.11
51,110.0,40,645872.85,5493153.23
51,110.0,41,646025.52,5493720.93
51,110.0,42,645399.69,5494045.33
51,110.0,43,644819.77,5493428.22
51,110.0,44,645772.33,5493637.62
51,110.0,45,646205.98,5493101.34
51,110.0,46,645735.33,5493561.54
51,110.0,47,645614.92,5493461.14
51,110.0,48,645612.88,5493694.74
51,110.0,5,645785.65,5493650.54
51,110.0,6,646888.92,5492962.44
51,110.0,7,646500.2,5494020.83
51,110.0,8,644975.83,5493851.86
51,110.0,9,645049.05,5493547.65
52,112.0,0,645102.37,5493520.85
52,112.0,1,645729.93,5493487.69
52,112.0,10,645363.83,5493492.79
52,112.0,11,646026.22,5493744.04
52,112.0,12,645282.11,5493988.75
52,112.0,13,645604.23,5494085.3
52,112.0,14,645303.11,5494095.86
52,112.0,15,646279.12,5493699.08
52,112.0,16,645737.28,5493266.7
52,112.0,17,645763.71,5493588.44
52,112.0,18,645753.38,5493527.38
52,112.0,19,645028.07,5493413.16
52,112.0,2,645629.16,5493472.4
52,112.0,20,646684.76,5493490.86
52,112.0,22,645904.23,5493652.77
52,112.0,24,645756.38,5493546.79
52,112.0,25,645780.0,5493653.94
52,112.0,26,646319.94,5493981.62
52,112.0,27,645809.72,5493878.58
52,112.0,28,645353.94,5493496.84
52,112.0,29,646152.49,5493678.56
52,112.0,3,645733.01,5493508.99
52,112.0,30,646523.55,5492704.24
52,112.0,31,644818.86,5493780.34
52,112.0,32,644901.42,5493952.11
52,112.0,33,645046.7,5493548.59
52,112.0,34,645985.11,5493655.29
52,112.0,35,645543.85,5493480.9
52,112.0,36,646026.02,5493645.64
52,112.0,37,645728.81,5493586.07
52,112.0,38,644878.73,5493530.63
52,112.0,39,646647.09,5493553.78
52,112.0,4,645806.84,5493653.25
52,112.0,40,645844.77,5493165.12
52,112.0,41,646025.06,5493696.05
52,112.0,42,645425.81,5494056.6
52,112.0,43,644806.3,5493439.78
52,112.0,44,645787.62,5493650.44
52,112.0,45,646246.46,5493060.4
52,112.0,46,645739.04,5493545.72
52,112.0,47,645650.82,5493456.91
52,112.0,48,645631.81,5493674.72
52,112.0,5,645808.58,5493650.04
52,112.0,6,646886.4,5492997.11
52,112.0,7,646501.35,5494035.41
52,112.0,8,644979.13,5493877.54
52,112.0,9,645022.63,5493558.26
53,114.0,0,645136.4,5493511.77
53,114.0,1,645727.74,5493469.2
53,114.0,10,645327.71,5493495.76
53,114.0,11,646025.35,5493715.69
53,114.0,12,645253.16,5493987.34
53,114.0,13,645635.22,5494083.19
53,114.0,14,645289.2,5494119.46
53,114.0,15,646253.72,5493695.71
53,114.0,16,645736.99,5493290.53
53,114.0,17,645767.99,5493614.15
53,114.0,18,645757.33,5493552.96
53,114.0,19,644981.4,5493434.5
53,114.0,2,645595.77,5493475.92
53,114.0,20,646695.7,5493478.05
53,114.0,22,645876.28,5493652.71
53,114.0,24,645761.08,5493573.31
53,114.0,25,645764.56,5493641.58
53,114.0,26,646321.5,5493995.15
53,114.0,27,645806.84,5493854.62
53,114.0,28,645323.61,5493499.29
53,114.0,29,646128.79,5493675.82
53,114.0,3,645722.85,5493483.51
53,114.0,30,646564.28,5492681.47
53,114.0,31,644833.97,5493777.46
53,114.0,32,644920.81,5493954.39
53,114.0,33,645018.94,5493559.75
53,114.0,34,645957.35,5493654.13
53,114.0,35,645505.08,5493483.88
53,114.0,36,646028.53,5493629.38
53,114.0,37,645718.49,5493589.9
53,114.0,38,644870.08,5493505.17
53,114.0,39,646637.03,5493570.53
53,114.0,4,645786.21,5493653.71
53,114.0,40,645816.69,5493176.97
53,114.0,41,646024.69,5493671.16
53,114.0,42,645451.98,5494067.9
53,114.0,43,644781.9,5493451.05
53,114.0,44,645811.32,5493650.02
53,114.0,45,646287.3,5493019.8
53,114.0,46,645734.98,5493521.0
53,114.0,47,645686.73,5493452.67
53,114.0,48,645650.92,5493654.81
53,114.0,5,645831.54,5493649.91
53,114.0,6,646883.88,5493031.77
53,114.0,7,646502.49,5494049.97
53,114.0,8,644981.51,5493903.37
53,114.0,9,644996.11,5493568.51
54,116.0,0,645170.77,5493503.92
54,116.0,1,645727.43,5493466.59
54,116.0,10,645291.56,5493498.65
54,116.0,11,646024.93,5493687.3
54,116.0,12,645224.21,5493986.63
54,116.0,13,645666.26,5494081.94
54,116.0,14,645275.06,5494142.92
54,116.0,15,646228.32,5493692.38
54,116.0,16,645736.2,5493314.81
54,116.0,17,645772.82,5493639.75
54,116.0,18,645762.01,5493578.39
54,116.0,19,644934.68,5493454.92
54,116.0,2,645562.37,5493479.44
54,116.0,20,646706.63,5493465.26
54,116.0,22,645848.37,5493653.02
54,116.0,24,645765.63,5493599.93
54,116.0,25,645756.66,5493618.55
54,116.0,26,646322.85,5494008.73
54,116.0,27,645803.97,5493830.7
54,116.0,28,645293.29,5493501.72
54,116.0,29,646102.97,5493671.42
54,116.0,3,645709.12,5493469.52
54,116.0,30,646614.13,5492677.51
54,116.0,31,644848.99,5493774.17
54,116.0,32,644940.2,5493956.66
54,116.0,33,644991.46,5493570.23
54,116.0,34,645929.55,5493653.24
54,116.0,35,645466.29,5493487.2
54,116.0,36,646031.77,5493613.23
54,116.0,37,645729.15,5493571.85
54,116.0,38,644849.93,5493496.75
54,116.0,39,646626.97,5493587.27
54,116.0,4,645770.77,5493650.63
54,116.0,40,645788.43,5493188.39
54,116.0,41,646010.58,5493657.12
54,116.0,42,645478.13,5494079.19
54,116.0,43,644750.37,5493465.63
54,116.0,44,645834.72,5493649.9
54,116.0,45,646328.14,5492979.21
54,116.0,46,645730.84,5493495.07
54,116.0,47,645719.05,5493448.43
54,116.0,48,645670.34,5493635.24
54,116.0,5,645854.5,5493649.76
54,116.0,6,646881.02,5493066.39
54,116.0,7,646503.64,5494064.54
54,116.0,8,644983.82,5493929.16
54,116.0,9,644969.48,5493578.6
55,118.0,0,645205.32,5493497.04
55,118.0,1,645727.43,5493466.59
55,118.0,10,645255.38,5493500.84
55,118.0,11,646022.76,5493659.39
55,118.0,12,645196.95,5493985.97
55,118.0,13,645697.31,5494081.52
55,118.0,14,645262.36,5494163.98
55,118.0,15,646203.02,5493688.56
55,118.0,16,645735.4,5493339.1
55,118.0,17,645791.52,5493650.23
55,118.0,18,645766.3,5493603.95
55,118.0,19,644897.66,5493471.33
55,118.0,2,645528.9,5493481.94
55,118.0,20,646717.56,5493452.47
55,118.0,22,645820.44,5493653.17
55,118.0,24,645770.05,5493626.58
55,118.0,25,645749.34,5493595.16
55,118.0,26,646324.19,5494022.28
55,118.0,27,645800.75,5493806.85
55,118.0,28,645262.91,5493503.47
55,118.0,29,646077.08,5493667.02
55,118.0,3,645692.33,5493465.73
55,118.0,30,646664.25,5492678.87
55,118.0,31,644863.94,5493770.57
55,118.0,32,644959.6,5493958.94
55,118.0,33,644964.46,5493580.85
55,118.0,34,645901.77,5493652.76
55,118.0,35,645427.5,5493490.53
55,118.0,36,646035.0,5493597.08
55,118.0,37,645737.31,5493557.02
55,118.0,38,644837.16,5493522.07
55,118.0,39,646618.29,5493600.98
55,118.0,4,645759.82,5493627.76
55,118.0,40,645760.12,5493199.66
55,118.0,41,645985.75,5493655.33
55,118.0,42,645505.19,5494087.27
55,118.0,43,644714.36,5493484.83
55,118.0,44,645857.95,5493649.69
55,118.0,45,646368.14,5492939.44
55,118.0,46,645729.07,5493480.54
55,118.0,47,645734.65,5493454.63
55,118.0,48,645690.15,5493616.07
55,118.0,5,645877.45,5493649.51
55,118.0,6,646877.86,5493100.03
55,118.0,7,646504.79,5494079.13
55,118.0,8,644986.12,5493954.98
55,118.0,9,644943.5,5493590.24
56,120.0,0,645240.06,5493491.28
56,120.0,1,645727.16,5493462.04
56,120.0,10,645219.38,5493505.29
56,120.0,11,645994.9,5493655.92
56,120.0,12,645187.79,5493982.55
56,120.0,13,645728.39,5494081.1
56,120.0,14,645258.92,5494163.48
56,120.0,15,646177.76,5493684.26
56,120.0,16,645734.75,5493363.33
56,120.0,17,645817.52,5493649.99
56,120.0,18,645770.53,5493629.52
56,120.0,19,644877.81,5493482.24
56,120.0,2,645495.51,5493484.7
56,120.0,20,646728.49,5493439.67
56,120.0,22,645793.69,5493653.32
56,120.0,24,645779.04,5493650.64
56,120.0,25,645743.83,5493571.09
56,120.0,26,646325.42,5494035.83
56,120.0,27,645798.25,5493788.31
56,120.0,28,645232.68,5493506.71
56,120.0,29,646051.29,5493662.47
56,120.0,3,645666.37,5493468.47
56,120.0,30,646714.38,5492680.26
56,120.0,31,644878.9,5493766.97
56,120.0,32,644976.25,5493960.89
56,120.0,33,644938.55,5493592.46
56,120.0,34,645873.99,5493652.72
56,120.0,35,645388.72,5493493.86
56,120.0,36,646039.31,5493581.27
56,120.0,37,645737.86,5493538.56
56,120.0,38,644854.69,5493560.68
56,120.0,39,646600.81,5493599.34
56,120.0,4,645750.71,5493600.98
56,120.0,40,645736.24,5493215.24
56,120.0,41,645960.89,5493654.25
56,120.0,42,645533.64,5494088.83
56,120.0,43,644732.3,5493523.08
56,120.0,44,645881.03,5493649.5
56,120.0,45,646398.39,5492904.07
56,120.0,46,645728.22,5493473.32
56,120.0,47,645745.09,5493471.97
56,120.0,48,645710.26,5493597.21
56,120.0,5,645900.41,5493649.55
56,120.0,6,646874.5,5493119.41
56,120.0,7,646502.03,5494084.72
56,120.0,8,644987.91,5493980.83
56,120.0,9,644918.28,5493601.57
57,122.0,0,645275.18,5493488.08
57,122.0,1,645727.14,5493449.67
57,122.0,10,645183.6,5493510.87
57,122.0,11,645966.59,5493654.43
57,122.0,12,645209.17,5493983.07
57,122.0,13,645759.46,5494080.68
57,122.0,14,645270.92,5494143.59
57,122.0,15,646152.53,5493679.78
57,122.0,16,645735.19,5493387.6
57,122.0,17,645843.56,5493649.85
57,122.0,18,645780.92,5493650.79
57,122.0,19,644869.74,5493493.82
57,122.0,2,645462.12,5493487.56
57,122.0,20,646739.44,5493426.86
57,122.0,22,645777.51,5493653.8
57,122.0,24,645805.98,5493650.05
57,122.0,25,645739.23,5493546.87
57,122.0,26,646326.19,5494049.42
57,122.0,27,645811.14,5493783.27
57,122.0,28,645202.51,5493510.83
57,122.0,29,646034.08,5493659.64
57,122.0,3,645632.77,5493472.02
57,122.0,30,646764.55,5492682.01
57,122.0,31,644893.86,5493763.37
57,122.0,32,644982.27,5493947.82
57,122.0,33,644920.4,5493600.6
57,122.0,34,645846.2,5493653.03
57,122.0,35,645349.96,5493497.18
57,122.0,36,646045.56,5493566.08
57,122.0,37,645733.61,5493512.68
57,122.0,38,644816.0,5493578.95
57,122.0,39,646583.09,5493591.16
57,122.0,4,645744.24,5493573.12
57,122.0,40,645737.0,5493245.73
57,122.0,41,645936.01,5493653.45
57,122.0,42,645562.08,5494087.51
57,122.0,43,644750.55,5493559.99
57,122.0,44,645904.08,5493649.57
57,122.0,45,646429.12,5492869.87
57,122.0,46,645727.2,5493462.74
57,122.0,47,645749.0,5493499.03
57,122.0,48,645726.87,5493575.64
57,122.0,5,645923.36,5493649.84
57,122.0,6,646858.21,5493123.76
57,122.0,7,646500.88,5494070.15
57,122.0,8,644989.46,5494006.7
57,122.0,9,644903.78,5493600.03
58,124.0,0,645310.28,5493484.81
58,124.0,1,645723.51,5493429.66
58,124.0,10,645148.33,5493519.13
58,124.0,11,645938.21,5493653.52
58,124.0,12,645237.13,5493983.74
58,124.0,13,645790.52,5494080.27
58,124.0,14,645285.06,5494120.14
58,124.0,15,646127.29,5493675.56
58,124.0,16,645735.78,5493411.74
58,124.0,17,645869.6,5493649.53
58,124.0,18,645806.8,5493650.05
58,124.0,19,644877.34,5493516.58
58,124.0,2,645428.71,5493490.43
58,124.0,20,646750.96,5493414.66
58,124.0,22,645763.2,5493637.62
58,124.0,24,645832.93,5493649.91
58,124.0,25,645735.24,5493522.59
58,124.0,26,646326.54,5494063.03
58,124.0,27,645825.55,5493782.48
58,124.0,28,645172.68,5493516.72
58,124.0,29,646015.25,5493657.48
58,124.0,3,645596.99,5493475.79
58,124.0,30,646814.67,5492683.75
58,124.0,31,644908.83,5493759.76
58,124.0,32,644979.95,5493921.9
58,124.0,33,644905.3,5493601.84
58,124.0,34,645818.4,5493653.19
58,124.0,35,645311.16,5493500.28
58,124.0,36,646051.82,5493550.88
58,124.0,37,645725.1,5493486.41
58,124.0,38,644776.86,5493597.08
58,124.0,39,646565.36,5493582.98
58,124.0,4,645739.12,5493546.23
58,124.0,40,645737.34,5493276.08
58,124.0,41,645911.1,5493652.81
58,124.0,42,645590.52,5494086.05
58,124.0,43,644762.42,5493583.98
58,124.0,44,645927.04,5493649.96
58,124.0,45,646459.87,5492835.65
58,124.0,46,645727.27,5493445.18
58,124.0,47,645753.59,5493528.78
58,124.0,48,645736.35,5493559.24
58,124.0,5,645946.27,5493650.58
58,124.0,6,646835.76,5493125.88
58,124.0,7,646499.73,5494055.56
58,124.0,8,644990.67,5494032.63
58,124.0,9,644895.99,5493581.44
59,126.0,0,645345.47,5493482.75
59,126.0,1,645722.83,5493403.25
59,126.0,10,645113.18,5493528.25
59,126.0,11,645910.53,5493652.8
59,126.0,12,645266.08,5493984.45
59,126.0,13,645816.8,5494079.91
59,126.0,14,645299.04,5494096.59
59,126.0,15,646102.05,5493671.27
59,126.0,16,645737.58,5493431.63
59,126.0,17,645895.61,5493649.52
59,126.0,18,645832.69,5493649.91
59,126.0,19,644887.34,5493546.02
59,126.0,2,645395.29,5493493.29
59,126.0,20,646762.78,5493402.71
59,126.0,22,645754.29,5493611.65
59,126.0,24,645859.88,5493649.66
59,126.0,25,645731.26,5493498.34
59,126.0,26,646326.9,5494076.66
59,126.0,27,645839.92,5493781.8
59,126.0,28,645143.07,5493523.64
59,126.0,29,645989.82,5493655.59
59,126.0,3,645561.19,5493479.57
59,126.0,30,646864.38,5492685.42
59,126.0,31,644923.75,5493756.13
59,126.0,32,644977.09,5493889.82
59,126.0,33,644897.03,5493584.5
59,126.0,34,645792.26,5493653.4
59,126.0,35,645272.33,5493502.99
59,126.0,36,646057.67,5493536.64
59,126.0,37,645710.53,5493470.53
59,126.0,38,644737.28,5493614.23
59,126.0,39,646547.62,5493574.8
59,126.0,4,645734.88,5493520.38
59,126.0,40,645736.48,5493306.25
59,126.0,41,645886.22,5493652.69
59,126.0,42,645618.95,5494084.36
59,126.0,43,644771.96,5493595.48
59,126.0,44,645950.03,5493650.7
59,126.0,45,646484.43,5492797.3
59,126.0,46,645723.06,5493421.19
59,126.0,47,645758.36,5493558.51
59,126.0,48,645741.46,5493540.73
59,126.0,5,645969.22,5493651.31
59,126.0,6,646833.72,5493122.86
59,126.0,7,646498.58,5494040.98
59,126.0,8,644990.86,5494058.56
59,126.0,9,644888.37,5493559.03
60,128.0,0,645380.61,5493480.14
60,128.0,1,645723.47,5493377.33
60,128.0,10,645078.31,5493538.31
60,128.0,11,645883.94,5493652.69
60,128.0,12,645294.91,5493986.84
60,128.0,13,645830.76,5494076.88
60,128.0,14,645312.44,5494072.69
60,128.0,15,646076.8,5493666.97
60,128.0,16,645733.64,5493448.38
60,128.0,17,645921.63,5493649.79
60,128.0,18,645858.57,5493649.68
60,128.0,19,644897.14,5493574.9
60,128.0,2,645361.89,5493496.16
60,128.0,20,646774.61,5493390.74
60,128.0,22,645739.43,5493592.22
60,128.0,24,645886.82,5493649.5
60,128.0,25,645718.2,5493478.03
60,128.0,26,646327.1,5494090.27
60,128.0,27,645854.3,5493781.53
60,128.0,28,645139.53,5493545.32
60,128.0,29,645963.63,5493654.34
60,128.0,3,645525.32,5493482.22
60,128.0,30,646882.25,5492709.84
60,128.0,31,644938.69,5493752.46
60,128.0,32,644973.34,5493857.4
60,128.0,33,644888.64,5493559.8
60,128.0,34,645776.67,5493653.76
60,128.0,35,645233.6,5493506.58
60,128.0,36,646063.72,5493521.35
60,128.0,37,645695.74,5493465.37
60,128.0,38,644700.31,5493608.75
60,128.0,39,646529.89,5493566.62
60,128.0,4,645730.52,5493495.24
60,128.0,40,645735.48,5493336.75
60,128.0,41,645861.32,5493652.83
60,128.0,42,645647.39,5494082.25
60,128.0,43,644793.17,5493586.01
60,128.0,44,645972.98,5493651.43
60,128.0,45,646501.83,5492754.87
60,128.0,46,645723.0,5493396.37
60,128.0,47,645763.67,5493588.18
60,128.0,48,645737.23,5493514.96
60,128.0,5,645992.15,5493652.52
60,128.0,6,646855.02,5493120.84
60,128.0,7,646497.43,5494026.38
60,128.0,8,644991.04,5494083.88
60,128.0,9,644880.76,5493536.6
61,130.0,0,645415.76,5493477.26
61,130.0,1,645724.76,5493351.42
61,130.0,10,645043.89,5493549.72
61,130.0,11,645858.05,5493652.89
61,130.0,12,645323.54,5493990.3
61,130.0,13,645829.08,5494055.01
61,130.0,14,645325.83,5494048.79
61,130.0,15,646051.56,5493662.52
61,130.0,16,645712.06,5493459.89
61,130.0,17,645947.63,5493650.62
61,130.0,18,645884.46,5493649.49
61,130.0,19,644902.65,5493590.98
61,130.0,2,645328.48,5493498.9
61,130.0,20,646786.43,5493378.77
61,130.0,22,645724.51,5493591.3
61,130.0,24,645913.78,5493649.62
61,130.0,25,645707.49,5493468.35
61,130.0,26,646318.24,5494098.46
61,130.0,27,645868.7,5493781.26
61,130.0,28,645145.1,5493570.03
61,130.0,29,645937.4,5493653.49
61,130.0,3,645489.52,5493485.21
61,130.0,30,646882.61,5492747.35
61,130.0,31,644952.06,5493747.04
61,130.0,32,644969.01,5493825.07
61,130.0,33,644880.35,5493535.41
61,130.0,34,645766.43,5493637.17
61,130.0,35,645195.05,5493511.85
61,130.0,36,646070.78,5493506.55
61,130.0,37,645671.37,5493467.95
61,130.0,38,644681.69,5493569.89
61,130.0,39,646510.89,5493562.68
61,130.0,4,645719.88,5493479.99
61,130.0,40,645734.82,5493367.28
61,130.0,41,645836.44,5493653.09
61,130.0,42,645675.89,5494081.81
61,130.0,43,644821.31,5493572.97
61,130.0,44,645995.91,5493652.78
61,130.0,45,646517.53,5492712.17
61,130.0,46,645723.63,5493371.13
61,130.0,47,645768.61,5493617.89
61,130.0,48,645733.17,5493487.75
61,130.0,5,646015.03,5493654.25
61,130.0,6,646869.55,5493117.67
61,130.0,7,646496.28,5494011.81
61,130.0,8,644987.9,5494093.12
61,130.0,9,644873.14,5493514.18
62,132.0,0,645450.86,5493474.16
62,132.0,1,645726.94,5493325.6
62,132.0,10,645010.22,5493563.25
62,132.0,11,645832.58,5493653.11
62,132.0,12,645348.97,5494000.88
62,132.0,13,645826.06,5494025.85
62,132.0,14,645338.7,5494025.84
62,132.0,15,646034.18,5493659.66
62,132.0,16,645683.2,5493463.48
62,132.0,17,645973.62,5493651.45
62,132.0,18,645910.34,5493649.6
62,132.0,19,644919.16,5493589.07
62,132.0,2,645295.04,5493501.58
62,132.0,20,646798.27,5493366.79
62,132.0,22,645707.12,5493604.43
62,132.0,24,645940.71,5493650.4
62,132.0,25,645702.96,5493465.15
62,132.0,26,646304.63,5494099.13
62,132.0,27,645883.1,5493781.02
62,132.0,28,645150.68,5493594.76
62,132.0,29,645911.18,5493652.81
62,132.0,3,645453.69,5493488.28
62,132.0,30,646885.39,5492784.84
62,132.0,31,644945.86,5493726.4
62,132.0,32,644964.68,5493792.74
62,132.0,33,644872.35,5493511.85
62,132.0,34,645757.48,5493611.1
62,132.0,35,645157.08,5493520.36
62,132.0,36,646079.02,5493492.32
62,132.0,37,645639.46,5493471.31
62,132.0,38,644665.71,5493536.23
62,132.0,39,646491.55,5493559.94
62,132.0,4,645713.36,5493472.54
62,132.0,40,645735.37,5493397.78
62,132.0,41,645811.56,5493653.22
62,132.0,42,645704.41,5494081.42
62,132.0,43,644847.81,5493553.26
62,132.0,44,646019.14,5493654.56
62,132.0,45,646550.34,5492683.83
62,132.0,46,645725.25,5493345.64
62,132.0,47,645774.83,5493647.36
62,132.0,48,645730.93,5493468.92
62,132.0,5,646027.85,5493668.61
62,132.0,6,646873.31,5493096.22
62,132.0,7,646495.13,5493997.24
62,132.0,8,644987.75,5494071.59
62,132.0,9,644865.54,5493491.77
63,134.0,0,645485.94,5493471.07
63,134.0,1,645729.13,5493299.77
63,134.0,10,644976.23,5493575.88
63,134.0,11,645808.46,5493653.24
63,134.0,12,645352.81,5493972.29
63,134.0,13,645822.73,5493994.92
63,134.0,14,645346.93,5494012.13
63,134.0,15,646015.11,5493657.46
63,134.0,16,645654.21,5493466.54
63,134.0,17,645999.59,5493653.06
63,134.0,18,645936.2,5493650.25
63,134.0,19,644943.66,5493577.33
63,134.0,2,645261.55,5493503.54
63,134.0,20,646810.1,5493354.82
63,134.0,22,645687.02,5493623.43
63,134.0,24,645967.65,5493651.26
63,134.0,25,645690.13,5493465.97
63,134.0,26,646291.04,5494099.8
63,134.0,27,645897.5,5493780.84
63,134.0,28,645155.91,5493617.98
63,134.0,29,645884.95,5493652.69
