ID,Rel_X,Rel_Y,Lat,Lon,PDR
Grid_31,37.5,2287.5,49.58197219495988,10.999088513590811,0.0
Grid_32,37.5,2362.5,49.58264638679096,10.999116069127815,0.0
Grid_33,37.5,2437.5,49.58332057853178,10.999143625700304,0.0
Grid_34,37.5,2512.5,49.58399477018235,10.999171183308336,0.0
Grid_35,37.5,2587.5,49.584668961742665,10.999198741951956,0.0
Grid_36,37.5,2662.5,49.58534315321272,10.999226301631216,0.0
Grid_37,37.5,2737.5,49.58601734459252,10.999253862346167,0.0
Grid_38,37.5,2812.5,49.58669153588207,10.999281424096859,0.0
Grid_39,37.5,2887.5,49.58736572708135,10.999308986883339,0.0
Grid_40,37.5,2962.5,49.588039918190375,10.999336550705664,0.0
Grid_41,112.5,37.5,49.56172848997225,10.9992988054429,0.0
Grid_42,112.5,112.5,49.56240268408681,10.999326344192108,0.0
Grid_43,112.5,187.5,49.5630768781111,10.999353883975827,0.0
Grid_44,112.5,262.5,49.563751072045115,10.99938142479411,0.0
Grid_45,112.5,337.5,49.564425265888886,10.999408966647012,0.0
Grid_46,112.5,412.5,49.56509945964239,10.999436509534576,0.01
Grid_47,112.5,487.5,49.565773653305634,10.999464053456856,0.05
Grid_48,112.5,562.5,49.566447846878624,10.999491598413904,0.03
Grid_49,112.5,637.5,49.56712204036135,10.999519144405767,0.0
Grid_50,112.5,712.5,49.56779623375382,10.999546691432494,0.0
Grid_51,112.5,787.5,49.56847042705602,10.99957423949414,0.18
Grid_52,112.5,862.5,49.56914462026797,10.999601788590752,0.22999999999999998
Grid_53,112.5,937.5,49.56981881338965,10.999629338722384,0.76
Grid_54,112.5,1012.5,49.57049300642108,10.999656889889081,0.19
Grid_55,112.5,1087.5,49.571167199362236,10.999684442090896,5.43
Grid_56,112.5,1162.5,49.571841392213145,10.999711995327878,0.15
Grid_57,112.5,1237.5,49.57251558497377,10.999739549600081,0.35000000000000003
Grid_58,112.5,1312.5,49.57318977764415,10.999767104907553,0.5
Grid_59,112.5,1387.5,49.57386397022427,10.999794661250343,1.26
Grid_60,112.5,1462.5,49.57453816271411,10.999822218628504,1.24
Grid_61,112.5,1537.5,49.57521235511369,10.999849777042083,0.0
Grid_62,112.5,1612.5,49.57588654742301,10.999877336491133,0.0
Grid_63,112.5,1687.5,49.576560739642076,10.999904896975703,0.0
Grid_64,112.5,1762.5,49.577234931770874,10.999932458495845,0.03
Grid_65,112.5,1837.5,49.577909123809405,10.999960021051608,0.05
Grid_66,112.5,1912.5,49.578583315757676,10.999987584643042,0.0
Grid_67,112.5,1987.5,49.57925750761568,11.0000151492702,0.0
Grid_68,112.5,2062.5,49.57993169938341,11.000042714933127,0.0
Grid_69,112.5,2137.5,49.58060589106088,11.00007028163188,0.0
Grid_70,112.5,2212.5,49.58128008264808,11.000097849366503,0.0
Grid_71,112.5,2287.5,49.58195427414501,11.000125418137051,0.0
Grid_72,112.5,2362.5,49.58262846555169,11.000152987943574,0.0
Grid_73,112.5,2437.5,49.58330265686809,11.00018055878612,0.0
Grid_74,112.5,2512.5,49.58397684809424,11.000208130664738,0.0
Grid_75,112.5,2587.5,49.58465103923012,11.000235703579484,0.0
Grid_76,112.5,2662.5,49.58532523027572,11.000263277530404,0.0
Grid_77,112.5,2737.5,49.58599942123106,11.000290852517551,0.0
Grid_78,112.5,2812.5,49.586673612096135,11.000318428540975,0.0
Grid_79,112.5,2887.5,49.58734780287093,11.000346005600724,0.0
Grid_80,112.5,2962.5,49.588021993555465,11.000373583696849,0.0
Grid_81,187.5,37.5,49.561710572606266,11.000335281117861,0.0
Grid_82,187.5,112.5,49.562384766296546,11.00036283412049,0.0
Grid_83,187.5,187.5,49.56305895989654,11.000390388158168,0.0
Grid_84,187.5,262.5,49.563733153406254,11.000417943230946,0.0
Grid_85,187.5,337.5,49.56440734682572,11.000445499338873,0.0
Grid_86,187.5,412.5,49.56508154015491,11.000473056481999,0.09
Grid_87,187.5,487.5,49.56575573339381,11.000500614660377,0.08
Grid_88,187.5,562.5,49.566429926542455,11.000528173874052,0.04
Grid_89,187.5,637.5,49.56710411960083,11.00055573412308,0.0
